timestamp_utc,entry_id,temperature_c,humidity_pct,pressure_hpa,pm1_0,pm2_5,pm10,oxidising_index,reducing_index,co_index,no2_index,timestamp_sast
2026-07-21 13:44:41.219317+00:00,36.21,13.29,868.98,13.94,11.0,19.0,22.0,23381.44,341419.35,341419.35,23381.44,2026-07-21 15:44:41.219317+02:00
2026-07-21 13:45:01.312445+00:00,36.21,13.26,868.95,13.94,11.0,20.0,23.0,23381.44,344000.0,344000.0,23381.44,2026-07-21 15:45:01.312445+02:00
2026-07-21 13:45:21.326193+00:00,36.28,13.22,868.97,13.94,12.0,21.0,24.0,23381.44,344000.0,344000.0,23381.44,2026-07-21 15:45:21.326193+02:00
2026-07-21 13:45:41.424745+00:00,36.2,13.22,869.01,13.94,11.0,21.0,25.0,23381.44,338871.79,338871.79,23381.44,2026-07-21 15:45:41.424745+02:00
2026-07-21 13:46:01.440023+00:00,36.19,13.36,868.99,13.94,11.0,20.0,24.0,23381.44,344000.0,344000.0,23381.44,2026-07-21 15:46:01.440023+02:00
2026-07-21 13:46:21.453240+00:00,36.19,13.33,868.96,13.94,11.0,22.0,25.0,23381.44,341419.35,341419.35,23381.44,2026-07-21 15:46:21.453240+02:00
2026-07-21 13:46:41.468000+00:00,36.16,13.34,869.02,13.94,11.0,22.0,25.0,23381.44,341419.35,341419.35,23381.44,2026-07-21 15:46:41.468000+02:00
2026-07-21 13:47:01.492452+00:00,36.09,13.31,869.01,13.94,11.0,22.0,25.0,23381.44,338871.79,338871.79,23381.44,2026-07-21 15:47:01.492452+02:00
2026-07-21 13:47:21.495925+00:00,36.11,13.29,869.01,13.94,12.0,23.0,27.0,23381.44,341419.35,341419.35,23381.44,2026-07-21 15:47:21.495925+02:00
2026-07-21 13:47:41.593472+00:00,36.14,13.34,868.97,13.94,12.0,23.0,27.0,23483.87,344000.0,344000.0,23483.87,2026-07-21 15:47:41.593472+02:00
2026-07-21 13:48:01.642154+00:00,36.07,13.34,869.0,13.94,12.0,23.0,27.0,23483.87,344000.0,344000.0,23483.87,2026-07-21 15:48:01.642154+02:00
2026-07-21 13:48:21.644212+00:00,36.03,13.44,869.02,13.94,12.0,21.0,26.0,23586.56,341419.35,341419.35,23586.56,2026-07-21 15:48:21.644212+02:00
2026-07-21 13:48:41.661151+00:00,35.93,13.36,868.98,13.94,12.0,21.0,26.0,23689.52,331421.38,331421.38,23689.52,2026-07-21 15:48:41.661151+02:00
2026-07-21 13:49:01.675281+00:00,35.66,13.69,869.0,145.27,12.0,21.0,26.0,23792.75,341419.35,341419.35,23792.75,2026-07-21 15:49:01.675281+02:00
2026-07-21 13:49:21.680364+00:00,35.75,13.44,868.96,145.27,11.0,21.0,26.0,24312.91,319609.76,319609.76,24312.91,2026-07-21 15:49:21.680364+02:00
2026-07-21 13:49:41.687497+00:00,35.9,13.32,868.98,145.27,11.0,21.0,26.0,24628.27,321914.11,321914.11,24628.27,2026-07-21 15:49:41.687497+02:00
2026-07-21 13:50:01.760503+00:00,35.71,13.4,868.97,145.6,11.0,21.0,26.0,24946.12,324246.91,324246.91,24946.12,2026-07-21 15:50:01.760503+02:00
2026-07-21 13:50:21.764691+00:00,35.82,13.37,868.96,145.6,12.0,21.0,26.0,25159.42,324246.91,324246.91,25159.42,2026-07-21 15:50:21.764691+02:00
2026-07-21 13:50:41.864253+00:00,36.05,13.09,869.01,142.94,12.0,21.0,26.0,25481.48,319609.76,319609.76,25481.48,2026-07-21 15:50:41.864253+02:00
2026-07-21 13:51:01.880499+00:00,36.04,12.95,868.99,145.6,12.0,21.0,26.0,25697.61,315084.34,315084.34,25697.61,2026-07-21 15:51:01.880499+02:00
